Term Locale,Term Category,Term,Alias,Case Sensitive
en-GB,UK Regulators,Police Remuneration Review Body,PRRB,FALSE
en-GB,UK Regulators,Policy Profession,,FALSE
en-GB,UK Regulators,Porton Biopharma Limited,Porton Biopharma Ltd,FALSE
en-GB,UK Regulators,Preventing Sexual Violence Initiative,PSVI,FALSE
en-GB,UK Regulators,Prime Minister,,FALSE
en-GB,UK Regulators,Prison Service Pay Review Body,PSPRB,FALSE
en-GB,UK Regulators,Prisons and Probation Ombudsman,PPO,FALSE
en-GB,UK Regulators,Privy Council Office,PCO,FALSE
en-GB,UK Regulators,Probation Board for Northern Ireland,PBNI,FALSE
en-GB,UK Regulators,Procurement profession,,FALSE
en-GB,UK Regulators,Professional Standards Authority for Health and Social Care,PSA,FALSE
en-GB,UK Regulators,Project Delivery Profession,,FALSE
en-GB,UK Regulators,Public Health England,PHE,FALSE
en-GB,UK Regulators,Public Health Wales,,FALSE
en-GB,UK Regulators,Public Prosecution Service for Northern Ireland,PPSNI,FALSE
en-GB,UK Regulators,Pubs Code Adjudicator,PCA,FALSE
en-GB,UK Regulators,Queen Elizabeth II Conference Centre,QEIICC; QEII Conference Centre,FALSE
en-GB,UK Regulators,Queen's Harbour Master,QHM,FALSE
en-GB,UK Regulators,Radioactive Waste Management,,FALSE
en-GB,UK Regulators,Rail Accident Investigation Branch,RAIB,FALSE
en-GB,UK Regulators,Rail Safety and Standards Board,RSSB,FALSE
en-GB,UK Regulators,Regulator of Social Housing,,FALSE
en-GB,UK Regulators,Regulatory Delivery,,FALSE
en-GB,UK Regulators,Regulatory Policy Committee,PURPA,FALSE
en-GB,UK Regulators,Reserve Forces' and Cadets' Associations,RFCA,FALSE
en-GB,UK Regulators,Review Body on Doctors' and Dentists' Remuneration,Doctors' and Dentists' Review Body;DDRB,FALSE
en-GB,UK Regulators,Reviewing Committee on the Export of Works of Art and Objects of Cultural Interest,RCEWA,FALSE
en-GB,UK Regulators,Royal Air Force Museum,RAF Museum,FALSE
en-GB,UK Regulators,Royal Armouries Museum,,FALSE
en-GB,UK Regulators,Royal Marines Museum,,FALSE
en-GB,UK Regulators,Royal Mint,Royal Mint Ltd,FALSE
en-GB,UK Regulators,Royal Mint Advisory Committee,RMAC,FALSE
en-GB,UK Regulators,Royal Museums Greenwich,,FALSE
en-GB,UK Regulators,Royal Navy Submarine Museum,,FALSE
en-GB,UK Regulators,Royal Parks,,FALSE
en-GB,UK Regulators,Rural Development Programme for England Network,RDPE,FALSE
en-GB,UK Regulators,Rural Payments Agency,RPA,FALSE
en-GB,UK Regulators,S4C,,FALSE
en-GB,UK Regulators,School Teachers' Review Body,STRB,FALSE
en-GB,UK Regulators,Schools Commissioners Group,,FALSE
en-GB,UK Regulators,Science Advisory Council,,FALSE
en-GB,UK Regulators,Science and Technology Facilities Council,STFC,FALSE
en-GB,UK Regulators,Science Museum Group,NMSI,FALSE
en-GB,UK Regulators,Scientific Advisory Committee on the Medical Implications of Less-Lethal Weapons,SACMILL,FALSE
en-GB,UK Regulators,Scotland Office,,FALSE
en-GB,UK Regulators,Scottish Government,Scottish ministers,FALSE
en-GB,UK Regulators,Sea Fish Industry Authority,Seafish,FALSE
en-GB,UK Regulators,Secret Intelligence Service,SIS,FALSE
en-GB,UK Regulators,Security Industry Authority,SIA ,FALSE
en-GB,UK Regulators,Security Service,,FALSE
en-GB,UK Regulators,Security Vetting Appeals Panel,,FALSE
en-GB,UK Regulators,Sellafield Limited,Sellafield Ltd,FALSE
en-GB,UK Regulators,Senior Salaries Review Body,SSRB,FALSE
en-GB,UK Regulators,Sentencing Council for England and Wales,,FALSE
en-GB,UK Regulators,Serious Fraud Office,SFO,FALSE
en-GB,UK Regulators,Service Complaints Ombudsman,,FALSE
en-GB,UK Regulators,Service Prosecuting Authority,SPA,FALSE
en-GB,UK Regulators,Single Source Regulations Office,SSRO,FALSE
en-GB,UK Regulators,Sir John Soane's Museum,,FALSE
en-GB,UK Regulators,Social Mobility Commission,SMC,FALSE
en-GB,UK Regulators,Social Science Research Committee,SSRC,FALSE
en-GB,UK Regulators,Social Security Advisory Committee,SSAC,FALSE
en-GB,UK Regulators,South Downs National Park Authority,SDNPA,FALSE
en-GB,UK Regulators,Sport England,,FALSE
en-GB,UK Regulators,Sports Council for Wales,,FALSE
en-GB,UK Regulators,Sports Grounds Safety Authority,SGSA,FALSE
en-GB,UK Regulators,Stabilisation Unit,SU,FALSE
en-GB,UK Regulators,Standards and Testing Agency,STA,FALSE
en-GB,UK Regulators,Student Loans Company,,FALSE
en-GB,UK Regulators,Supreme Court of the United Kingdom,UKSC; UK Supreme Court; The Supreme Court,FALSE
en-GB,UK Regulators,Surveillance Camera Commissioner,,FALSE
en-GB,UK Regulators,Tate,,FALSE
en-GB,UK Regulators,Technical Advisory Board,TAB,FALSE
en-GB,UK Regulators,Theatres Trust,,FALSE
en-GB,UK Regulators,Traffic Commissioners for Great Britain,,FALSE
en-GB,UK Regulators,Transport Focus,Passenger Focus,FALSE
en-GB,UK Regulators,Treasure Valuation Committee,TVC,FALSE
en-GB,UK Regulators,Tribunal Procedure Committee,TPC,FALSE
en-GB,UK Regulators,Trinity House,Corporation of Trinity House of Deptford Strond; The Master Wardens and Assistants of the Guild Fraternity or Brotherhood of the most glorious and undivided Trinity and of St. Clement in the Parish of Deptford Strond in the County of Kent,FALSE
en-GB,UK Regulators,UK Anti-Doping,UKAD,FALSE
en-GB,UK Regulators,UK Atomic Energy Authority,UKAEA,FALSE
en-GB,UK Regulators,UK Co-ordinating Body,UKCB,FALSE
en-GB,UK Regulators,UK Coordinating Body,,FALSE
en-GB,UK Regulators,UK Debt Management Office,,FALSE
en-GB,UK Regulators,UK Export Finance,UKEF,FALSE
en-GB,UK Regulators,UK Financial Investments Limited,UK Financial Investments Ltd; UKFI,FALSE
en-GB,UK Regulators,UK Government Investments,UKGI,FALSE
en-GB,UK Regulators,UK Green Investment Bank,Green Investment Group,FALSE
en-GB,UK Regulators,UK Holocaust Memorial Foundation,,FALSE
en-GB,UK Regulators,UK Hydrographic Office,UKHO,FALSE
en-GB,UK Regulators,UK Space Agency,,FALSE
en-GB,UK Regulators,UK Sport,,FALSE
en-GB,UK Regulators,UK Statistics Authority,UKSA,FALSE
en-GB,UK Regulators,UK Visas and Immigration,,FALSE
en-GB,UK Regulators,UKTI Education,,FALSE
en-GB,UK Regulators,UKTI Life Sciences Organisation,UKTI LSO),FALSE
en-GB,UK Regulators,United Kingdom Reserve Forces Association,TAVR;Territorial Force;Territorial Army,FALSE
en-GB,UK Regulators,Valuation Office Agency,VOA,FALSE
en-GB,UK Regulators,Valuation Tribunal for England,VTE,FALSE
en-GB,UK Regulators,Valuation Tribunal Service,VTS,FALSE
en-GB,UK Regulators,Vehicle Certification Agency,VCA,FALSE
en-GB,UK Regulators,Veterans Advisory and Pensions Committees,VAPC,FALSE
en-GB,UK Regulators,Veterans UK,,FALSE
en-GB,UK Regulators,Veterinary Medicines Directorate,VMD,FALSE
en-GB,UK Regulators,Veterinary Products Committee,VPC,FALSE
en-GB,UK Regulators,Victims' Commissioner,,FALSE
en-GB,UK Regulators,Victoria and Albert Museum,,FALSE
en-GB,UK Regulators,VisitBritain,,FALSE
en-GB,UK Regulators,VisitEngland,,FALSE
en-GB,UK Regulators,Wales Audit Office,WAO,FALSE
en-GB,UK Regulators,Wallace Collection,,FALSE
en-GB,UK Regulators,Water Services Regulation Authority,Ofwat,FALSE
en-GB,UK Regulators,Welsh Government,Government of Wales,FALSE
en-GB,UK Regulators,Welsh Language Commissioner,,FALSE
en-GB,UK Regulators,Westminster Foundation for Democracy,WFD,FALSE
en-GB,UK Regulators,Wilton Park,,FALSE
en-GB,UK Regulators,Yorkshire Dales National Park Authority,YDNP,FALSE
en-GB,UK Regulators,Youth Justice Board for England and Wales,YJB,FALSE
