Term Locale,Term Category,Term,Alias,Case Sensitive
en-US,Accounting - FASB,Full Accrual Method,,False
en-US,Accounting - FASB,Full and Unconditional Guarantee,,False
en-US,Accounting - FASB,Full Eligibility Date,,False
en-US,Accounting - FASB,Full Eligibility,,False
en-US,Accounting - FASB,Fully Benefit-Responsive Investment Contract,,False
en-US,Accounting - FASB,Fully Eligible Plan Participants,,False
en-US,Accounting - FASB,Fully Insured Experience-Rated Arrangement,,False
en-US,Accounting - FASB,Fully Insured Pooled Arrangement,,False
en-US,Accounting - FASB,Functional Classification,,False
en-US,Accounting - FASB,Functional Currency,,False
en-US,Accounting - FASB,Functional Expense Classification,,False
en-US,Accounting - FASB,Fund,,False
en-US,Accounting - FASB,Funding Agency,,False
en-US,Accounting - FASB,Funding Method,,False
en-US,Accounting - FASB,Funding Policy,,False
en-US,Accounting - FASB,Fundraising Activities,,False
en-US,Accounting - FASB,Funds Functioning as Endowment,,False
en-US,Accounting - FASB,Futures Contract,,False
en-US,Accounting - FASB,Gain Contingency,,False
en-US,Accounting - FASB,Losses of an Investee,,False
en-US,Accounting - FASB,Gain,,False
en-US,Accounting - FASB,Loss,,False
en-US,Accounting - FASB,Gains and Losses Included in Comprehensive Income but Excluded from Net Income,,False
en-US,Accounting - FASB,General Account,,False
en-US,Accounting - FASB,General Partnership,GP,False
en-US,Accounting - FASB,Goodwill,,False
en-US,Accounting - FASB,Government National Mortgage Association,GNMA,False
en-US,Accounting - FASB,Government National Mortgage Association Rolls,GNMA Rolls,False
en-US,Accounting - FASB,Grant Date,,False
en-US,Accounting - FASB,Gross Eligible Charges,,False
en-US,Accounting - FASB,Gross Margin,,False
en-US,Accounting - FASB,Gross Premium,,False
en-US,Accounting - FASB,Group Insurance,,False
en-US,Accounting - FASB,Group Participating Pension Contracts,,False
en-US,Accounting - FASB,Grove,,False
en-US,Accounting - FASB,Growing Crop,,False
en-US,Accounting - FASB,Guaranteed Interest Rate,,False
en-US,Accounting - FASB,Guaranteed Investment Option,,False
en-US,Accounting - FASB,Guaranteed Minimum Accumulation Benefit,GMAB,False
en-US,Accounting - FASB,Guaranteed Minimum Income Benefit,GMIB,False
en-US,Accounting - FASB,Guaranteed Minimum Withdrawal Benefit,GMWB,False
en-US,Accounting - FASB,Half-Turn,,False
en-US,Accounting - FASB,Handling Costs,,False
en-US,Accounting - FASB,Harvested Crop,,False
en-US,Accounting - FASB,Hazardous Substance,,False
en-US,Accounting - FASB,Hazardous Waste,,False
en-US,Accounting - FASB,Hazardous Waste Constituent,,False
en-US,Accounting - FASB,Health and Welfare Benefit Plans,,False
en-US,Accounting - FASB,Health Care Cost Trend Rate,,False
en-US,Accounting - FASB,Health Insurance Claims,,False
en-US,Accounting - FASB,Health Maintenance Organization,HMO,False
en-US,Accounting - FASB,Heat Supply Contracts,Burn-Up Contracts,False
en-US,Accounting - FASB,Highest and Best Use,,False
en-US,Accounting - FASB,High-Yield Debt Securities,,False
en-US,Accounting - FASB,Historical Cost,,False
en-US,Accounting - FASB,Historical Cost-Constant Purchasing Power Accounting,,False
en-US,Accounting - FASB,Holding Gain,,False
en-US,Accounting - FASB,Holding Period,,False
en-US,Accounting - FASB,Homeowners Association,HOA,False
en-US,Accounting - FASB,Hosting Arrangement,,False
en-US,Accounting - FASB,Hybrid Instrument,,False
en-US,Accounting - FASB,Identifiable,,False
en-US,Accounting - FASB,Idle Time,,False
en-US,Accounting - FASB,If-Converted Method,,False
en-US,Accounting - FASB,Immediate Bonus,,False
en-US,Accounting - FASB,Immediate Family,,False
en-US,Accounting - FASB,Impaired Claims,,False
en-US,Accounting - FASB,Impairment,,False
en-US,Accounting - FASB,Implicit Approach to Assumptions,,False
en-US,Accounting - FASB,Implicit Service Period,,False
en-US,Accounting - FASB,Imputed Interest Rate,,False
en-US,Accounting - FASB,Inactive Employees,,False
en-US,Accounting - FASB,Incentive,,False
en-US,Accounting - FASB,Incidental Operations,,False
en-US,Accounting - FASB,Income Approach,,False
en-US,Accounting - FASB,Income Available to Common Stockholders,,False
en-US,Accounting - FASB,Income from Continuing Operations,,False
en-US,Accounting - FASB,Income-Producing Real Estate,,False
en-US,Accounting - FASB,Income Taxes,,False
en-US,Accounting - FASB,Income Taxes Currently Payable,,False
en-US,Accounting - FASB,Income Taxes Currently Refundable,,False
en-US,Accounting - FASB,Income Tax Expense,,False
en-US,Accounting - FASB,Income Tax Benefit,,False
en-US,Accounting - FASB,Incremental Borrowing Rate,,False
en-US,Accounting - FASB,Incremental Costs of Incidental Operations,,False
en-US,Accounting - FASB,Incremental Direct Cost of Contract Acquisition,,False
en-US,Accounting - FASB,Incremental Direct Costs,,False
en-US,Accounting - FASB,Incremental Revenues from Incidental Operations,,False
en-US,Accounting - FASB,Incurred but Not Reported,IBNR,False
en-US,Accounting - FASB,Incurred-but-Not-Reported Claims,,False
en-US,Accounting - FASB,Incurred Claims Cost,,False
en-US,Accounting - FASB,Incurred Cost,,False
en-US,Accounting - FASB,Incurred Losses,,False
en-US,Accounting - FASB,Independent Third Party,,False
en-US,Accounting - FASB,Indirect Effects of a Change in Accounting Principle,,False
en-US,Accounting - FASB,Indirect Guarantee of Indebtedness,,False
en-US,Accounting - FASB,Indirect Loan,,False
en-US,Accounting - FASB,Indirectly Related to the Leased Property,,False
en-US,Accounting - FASB,Indirect Project Costs,,False
en-US,Accounting - FASB,Inducement,,False
en-US,Accounting - FASB,In Force,,False
en-US,Accounting - FASB,In-Force Policies,,False
en-US,Accounting - FASB,Infrequency of Occurrence,,False
en-US,Accounting - FASB,Inherent Contribution,,False
en-US,Accounting - FASB,Initial Direct Costs,,False
en-US,Accounting - FASB,Initial Franchise Fee,,False
en-US,Accounting - FASB,Initial Investment,,False
en-US,Accounting - FASB,Initial Market,,False
en-US,Accounting - FASB,Initial Services,,False
en-US,Accounting - FASB,Holding Loss,,False
en-US,Accounting - FASB,Initiation Fees,Front-End Fees,False
en-US,Accounting - FASB,Inputs,,False
en-US,Accounting - FASB,Installment Method,,False
en-US,Accounting - FASB,In-Substance Common Stock,,False
en-US,Accounting - FASB,In-Substance Defeasance,,False
en-US,Accounting - FASB,In Substance Nonfinancial Asset,,False
en-US,Accounting - FASB,Insurance Contract,,False
en-US,Accounting - FASB,Insurance Policy,,False
en-US,Accounting - FASB,Insurance Risk,,False
en-US,Accounting - FASB,Intangible Asset Class,,False
en-US,Accounting - FASB,Intangible Assets,,False
en-US,Accounting - FASB,Integral Equipment,,False
en-US,Accounting - FASB,Integrated Contract Feature,,False
en-US,Accounting - FASB,Intended Use,,False
en-US,Accounting - FASB,Intercompany,,False
en-US,Accounting - FASB,Interest Cost,,False
en-US,Accounting - FASB,Interest Cost,,False
en-US,Accounting - FASB,Interest Method,,False
en-US,Accounting - FASB,Interest-Only Strip,,False
en-US,Accounting - FASB,Interest Rate,,False
en-US,Accounting - FASB,Interest Rate Implicit in the Lease,,False
en-US,Accounting - FASB,Interest Rate Risk,,False
en-US,Accounting - FASB,Interinsurance Exchange,,False
en-US,Accounting - FASB,Intermediary,,False
en-US,Accounting - FASB,Intermediate-Life Plants,,False
en-US,Accounting - FASB,Internal Derivative,,False
en-US,Accounting - FASB,Internal Replacement,,False
en-US,Accounting - FASB,Internal Reserve Method,,False
en-US,Accounting - FASB,Interval,,False
en-US,Accounting - FASB,Intra-entity,,False
en-US,Accounting - FASB,Intra-entity Derivative,,False
en-US,Accounting - FASB,Intrinsic Value,,False
en-US,Accounting - FASB,Inventory,,False
en-US,Accounting - FASB,Investee,,False
en-US,Accounting - FASB,Investing Activities,,False
en-US,Accounting - FASB,Investment Contracts,,False
en-US,Accounting - FASB,Investment Fund Option,,False
en-US,Accounting - FASB,Investment Yield,,False
en-US,Accounting - FASB,Investor,,False
en-US,Accounting - FASB,Investor Notes,,False
en-US,Accounting - FASB,Involuntary Pools,,False
en-US,Accounting - FASB,Issuance of Financial Statements,,False
en-US,Accounting - FASB,Issuing of an Equity Instrument,,False
en-US,Accounting - FASB,Issuer,,False
en-US,Accounting - FASB,Issuer's Equity Shares,,False
en-US,Accounting - FASB,Joint Activity,,False
en-US,Accounting - FASB,Joint and Several Liability,,False
en-US,Accounting - FASB,Joint Control,,False
en-US,Accounting - FASB,Joint Costs,,False
en-US,Accounting - FASB,Joint Venture,,False
en-US,Accounting - FASB,Junk Bonds,,False
en-US,Accounting - FASB,Kick-Out Rights,,False
en-US,Accounting - FASB,Kick-Out Rights,,False
en-US,Accounting - FASB,Land Development Costs,,False
en-US,Accounting - FASB,Lapse Rate,,False
en-US,Accounting - FASB,Lattice Model,,False
en-US,Accounting - FASB,Lead Interest,,False
en-US,Accounting - FASB,Lease,,False
en-US,Accounting - FASB,Lease Incentive,,False
en-US,Accounting - FASB,Lease Inception,,False
en-US,Accounting - FASB,Lease Liability,,False
en-US,Accounting - FASB,Lease Modification,,False
en-US,Accounting - FASB,Lease Payments,,False
en-US,Accounting - FASB,Lease Receivable,,False
en-US,Accounting - FASB,Lease Term,,False
en-US,Accounting - FASB,Legal Entity,,False
en-US,Accounting - FASB,Legal Notification Period,,False
en-US,Accounting - FASB,Legal Obligation,,False
en-US,Accounting - FASB,Lending Activities,,False
en-US,Accounting - FASB,Lessee,,False
en-US,Accounting - FASB,Lessor,,False
en-US,Accounting - FASB,Level 1 Inputs,,False
en-US,Accounting - FASB,Level 2 Inputs,,False
en-US,Accounting - FASB,Level 3 Inputs,,False
en-US,Accounting - FASB,Leveraged Lease,,False
en-US,Accounting - FASB,Liability for Claim Adjustment Expenses,,False
en-US,Accounting - FASB,Liability for Future Policy Benefits,,False
en-US,Accounting - FASB,Liability for Unpaid Claims,,False
en-US,Accounting - FASB,Liability Issued with an Inseparable Third-Party Credit Enhancement,,False
en-US,Accounting - FASB,LIBOR Swap Rate,,False
en-US,Accounting - FASB,License Agreement,,False
en-US,Accounting - FASB,License Agreements,,False
en-US,Accounting - FASB,Licensing,,False
en-US,Accounting - FASB,"Life, Annuity, and Health Insurance Entities",,False
en-US,Accounting - FASB,Life-Contingent Payments,,False
en-US,Accounting - FASB,Life Insurance Entity,,False
en-US,Accounting - FASB,Life Settlement Contract,,False
en-US,Accounting - FASB,Lifted Flight Coupon,,False
en-US,Accounting - FASB,Limited-Life Land Development Costs,,False
en-US,Accounting - FASB,Limited Partnership,,False
en-US,Accounting - FASB,Limited-Payment Contracts,,False
en-US,Accounting - FASB,Line-of-Credit Arrangement,,False
en-US,Accounting - FASB,Liquidating Bank,,False
en-US,Accounting - FASB,Liquidation,,False
en-US,Accounting - FASB,Liquidation Method,,False
en-US,Accounting - FASB,Liquidity,,False
en-US,Accounting - FASB,Livestock,,False
en-US,Accounting - FASB,Loan,,False
en-US,Accounting - FASB,Loan Commitment,,False
en-US,Accounting - FASB,Loan Origination Fees,,False
en-US,Accounting - FASB,Loan Participation,,False
en-US,Accounting - FASB,Loan Syndication,,False
en-US,Accounting - FASB,Local Currency,,False
en-US,Accounting - FASB,Lock-Box Arrangement,,False
en-US,Accounting - FASB,Lock-In Concept,,False
en-US,Accounting - FASB,Lock-Up Options,,False
en-US,Accounting - FASB,London Interbank Offered Rate Swap Rate,,False
en-US,Accounting - FASB,Long-Term Care Benefit,,False
en-US,Accounting - FASB,Long-Term Contracts,,False
en-US,Accounting - FASB,Long-Term Obligations,,False
en-US,Accounting - FASB,Loss,,False
en-US,Accounting - FASB,Loss Contingency,,False
en-US,Accounting - FASB,Lump-Sum Contract,,False
en-US,Accounting - FASB,Maintenance,,False
en-US,Accounting - FASB,Maintenance Costs,,False
en-US,Accounting - FASB,Make-Whole Provision,,False
en-US,Accounting - FASB,Management,,False
en-US,Accounting - FASB,Management and General Activities,,False
en-US,Accounting - FASB,Mandatorily Redeemable Financial Instrument,,False
en-US,Accounting - FASB,Market,,False
en-US,Accounting - FASB,Market Approach,,False
en-US,Accounting - FASB,Market Condition,,False
en-US,Accounting - FASB,Market-Corroborated Inputs,,False
en-US,Accounting - FASB,Marketing Cooperative,,False
en-US,Accounting - FASB,Market Participants,,False
en-US,Accounting - FASB,Market-Related Value of Plan Assets,,False
en-US,Accounting - FASB,Market Risk,,False
en-US,Accounting - FASB,Market Value Annuity,MVA,False
en-US,Accounting - FASB,Measurement Date,,False
en-US,Accounting - FASB,Medicare Reimbursement Rates,,False
en-US,Accounting - FASB,Medium,,False
en-US,Accounting - FASB,Member of an Agricultural Cooperative,,False
en-US,Accounting - FASB,Membership Development Activities,,False
en-US,Accounting - FASB,Merger Date,,False
en-US,Accounting - FASB,Merger of Not-for-Profit Entities,,False
en-US,Accounting - FASB,Migration,,False
en-US,Accounting - FASB,Milestone,,False
en-US,Accounting - FASB,Mineral Interests,,False
en-US,Accounting - FASB,Mineral Resource Assets,,False
en-US,Accounting - FASB,Mineral Rights,,False
en-US,Accounting - FASB,Minimum Guarantee,,False
en-US,Accounting - FASB,Minimum Guaranteed Death Benefit,MGDB,False
en-US,Accounting - FASB,Minimum Lease Payments,,False
en-US,Accounting - FASB,Minimum Premium Plan Arrangement,,False
en-US,Accounting - FASB,Minimum Revenue Guarantee,,False
en-US,Accounting - FASB,Mining Assets,,False
en-US,Accounting - FASB,Mining Entities,,False
en-US,Accounting - FASB,Mini-Vacation,,False
en-US,Accounting - FASB,Minor,,False
en-US,Accounting - FASB,Minor Subsidiary,,False
en-US,Accounting - FASB,Modification,,False
en-US,Accounting - FASB,Monetary Assets,,False
en-US,Accounting - FASB,Monetary Assets and Liabilities,,False
en-US,Accounting - FASB,Monetary Liability,,False
en-US,Accounting - FASB,Monetary Value,,False
en-US,Accounting - FASB,Money-Over-Money Lease,,False
en-US,Accounting - FASB,Morbidity,,False
en-US,Accounting - FASB,Mortality,,False
en-US,Accounting - FASB,Mortality Rate,,False
en-US,Accounting - FASB,Mortality Risk,,False
en-US,Accounting - FASB,Mortgage-Backed Securities,,False
en-US,Accounting - FASB,Mortgage Banking Entity,,False
en-US,Accounting - FASB,Mortgage Guaranty Insurance Entity,,False
en-US,Accounting - FASB,Most Advantageous Market,,False
en-US,Accounting - FASB,Motion Picture Films,,False
en-US,Accounting - FASB,Multiemployer Plan,,False
en-US,Accounting - FASB,Multiple-Employer Plan,,False
en-US,Accounting - FASB,Mutual Entity,,False
en-US,Accounting - FASB,Natural Expense Classification,,False
en-US,Accounting - FASB,Natural Resources,,False
en-US,Accounting - FASB,Near Term,,False
en-US,Accounting - FASB,Net Amount at Risk,,False
en-US,Accounting - FASB,Net Asset Information,,False
en-US,Accounting - FASB,Net Assets,,False
en-US,Accounting - FASB,Net Assets Available for Benefits,,False
en-US,Accounting - FASB,Net Assets with Donor Restrictions,,False
en-US,Accounting - FASB,Net Assets without Donor Restrictions,,False
en-US,Accounting - FASB,Net Asset Value per Share,,False
en-US,Accounting - FASB,Net Carrying Amount of Debt,,False
en-US,Accounting - FASB,Net Cash Settlement,,False
en-US,Accounting - FASB,Net Closed Block Liability,,False
en-US,Accounting - FASB,Net Income,,False
en-US,Accounting - FASB,Net Income Unitrust,,False
en-US,Accounting - FASB,Net Incurred Claims Cost,,False
en-US,Accounting - FASB,Net Investment in an Original Loan,,False
en-US,Accounting - FASB,Net Investment in the Lease,,False
en-US,Accounting - FASB,Net Level Premium Reserve,,False
en-US,Accounting - FASB,Net Periodic Pension Cost,,False
en-US,Accounting - FASB,Net Periodic Postretirement Benefit Cost,,False
en-US,Accounting - FASB,Net Premiums,,False
en-US,Accounting - FASB,Net Realizable Value,,False
en-US,Accounting - FASB,Net Share Settlement,,False
en-US,Accounting - FASB,Network Affiliation Agreement,,False
en-US,Accounting - FASB,Net Worth,,False
en-US,Accounting - FASB,New Basis Event,,False
en-US,Accounting - FASB,Nominee Shareholder,,False
en-US,Accounting - FASB,Nonaccretable Difference,,False
en-US,Accounting - FASB,Noncancelable Lease Term,,False
en-US,Accounting - FASB,Nonconsenting Class,,False
en-US,Accounting - FASB,Noncontributory Plan,,False
en-US,Accounting - FASB,Noncontrolling Interest,,False
en-US,Accounting - FASB,Nonfinancial Asset,,False
en-US,Accounting - FASB,Nonforfeiture Benefits,,False
en-US,Accounting - FASB,Nongovernmental Entity,,False
en-US,Accounting - FASB,Nonintegrated Contract Feature,,False
en-US,Accounting - FASB,Nonmanaging Investors,,False
en-US,Accounting - FASB,Nonmember of an Agricultural Cooperative,,False
en-US,Accounting - FASB,Nonmonetary Assets and Liabilities,,False
en-US,Accounting - FASB,Nonparticipating Annuity Contract,,False
en-US,Accounting - FASB,Nonparticipating Insurance Contract,,False
en-US,Accounting - FASB,Nonperformance Risk,,False
en-US,Accounting - FASB,Nonprofit Activity,,False
en-US,Accounting - FASB,Nonpublic Entity,,False
en-US,Accounting - FASB,Nonreciprocal Transfer,,False
en-US,Accounting - FASB,Nonrecourse Financing,,False
en-US,Accounting - FASB,Nonrefundable Minimum Guarantee,,False
en-US,Accounting - FASB,Nonregistered Investment Partnerships—Financial Highlights,,False
en-US,Accounting - FASB,Nonretirement Postemployment Benefits,,False
en-US,Accounting - FASB,Nonutility Generators,NUG,False
en-US,Accounting - FASB,Nonvested Benefit Information,,False
en-US,Accounting - FASB,Nonvested Shares,,False
en-US,Accounting - FASB,Normal Leaseback,,False
en-US,Accounting - FASB,Not-for-Profit Entity,NFP,False
en-US,Accounting - FASB,Notional Amount,,False
en-US,Accounting - FASB,Obligated to Write,,False
en-US,Accounting - FASB,Obligation,,False
en-US,Accounting - FASB,Obligations Subject to Compromise,,False
en-US,Accounting - FASB,Observable Inputs,,False
en-US,Accounting - FASB,Offering Costs,,False
en-US,Accounting - FASB,Off-the-Shelf Software,,False
en-US,Accounting - FASB,Oil- and Gas-Producing Activities,,False
en-US,Accounting - FASB,One-Time Employee Termination Benefits,,False
en-US,Accounting - FASB,Ongoing Economic Interest in the Net Assets of Another,,False
en-US,Accounting - FASB,On-Line Lifts,,False
en-US,Accounting - FASB,On-Line Sale,,False
en-US,Accounting - FASB,Off-Line Sale,,False
en-US,Accounting - FASB,Open Year Method,,False
en-US,Accounting - FASB,Operating Activities,OA,False
en-US,Accounting - FASB,Operating Cycle,,False
en-US,Accounting - FASB,Operating Lease,,False
en-US,Accounting - FASB,Operating Segment,,False
en-US,Accounting - FASB,Operating Subsidiary,,False
en-US,Accounting - FASB,Option,,False
en-US,Accounting - FASB,Orchard,,False
en-US,Accounting - FASB,Orderly Transaction,,False
en-US,Accounting - FASB,Ordinary Course of Business,,False
en-US,Accounting - FASB,Ordinary Income,,False
en-US,Accounting - FASB,Original Contract,,False
en-US,Accounting - FASB,Original Lessee,,False
en-US,Accounting - FASB,Originator's Acquisition Cost,,False
en-US,Accounting - FASB,Orphan Share,,False
en-US,Accounting - FASB,Orphan Share Potentially Responsible Party,,False
en-US,Accounting - FASB,Other Comprehensive Income,,False
en-US,Accounting - FASB,Other Postemployment Benefits,,False
en-US,Accounting - FASB,Other Price Risk,,False
en-US,Accounting - FASB,Other than Retail Land Sales,OTRLS,False
en-US,Accounting - FASB,Overall Deal,,False
en-US,Accounting - FASB,Owners,,False
en-US,Accounting - FASB,Owners Association,,False
en-US,Accounting - FASB,Ownership Interests,,False
en-US,Accounting - FASB,Paper Ticket,,False
en-US,Accounting - FASB,Parent,,False
en-US,Accounting - FASB,Parent Company with No Independent Assets or Operations,,False
en-US,Accounting - FASB,Parity Adjustment,,False
en-US,Accounting - FASB,Participant,,False
en-US,Accounting - FASB,Participating Annuity Contract,,False
en-US,Accounting - FASB,Participating Insurance,,False
en-US,Accounting - FASB,Participating Interest,,False
en-US,Accounting - FASB,Participating Potentially Responsible Party,,False
en-US,Accounting - FASB,Participating Rights,,False
en-US,Accounting - FASB,Ordinary Loss,,False
en-US,Accounting - FASB,Participating Rights,,False
en-US,Accounting - FASB,Participating Security,,False
en-US,Accounting - FASB,Participation Costs,,False
en-US,Accounting - FASB,Participation Right,,False
en-US,Accounting - FASB,Participation Rights,,False
en-US,Accounting - FASB,Partnership Notes,,False
en-US,Accounting - FASB,Patronage,,False
en-US,Accounting - FASB,Patronage Allocation,,False
en-US,Accounting - FASB,Patronage Earnings,,False
en-US,Accounting - FASB,Patrons,,False
en-US,Accounting - FASB,Payment-in-Kind Bonds,,False
en-US,Accounting - FASB,Payment Provision,,False
en-US,Accounting - FASB,Payout Phase,,False
en-US,Accounting - FASB,Pay-Related Plan,,False
en-US,Accounting - FASB,PCS,,False
en-US,Accounting - FASB,Penalty,,False
en-US,Accounting - FASB,Pension Benefit Formula,,False
en-US,Accounting - FASB,Pension Benefits,,False
en-US,Accounting - FASB,Pension Fund,,False
en-US,Accounting - FASB,Per Capita Claims Cost,,False
en-US,Accounting - FASB,Percentage-of-Completion Method,,False
en-US,Accounting - FASB,Performance Condition,,False
en-US,Accounting - FASB,Performance Indicator,,False
en-US,Accounting - FASB,Performance Obligation,,False
en-US,Accounting - FASB,Performance Standby Letter of Credit,,False
en-US,Accounting - FASB,Periodic Ratchet Design,,False
en-US,Accounting - FASB,Period of Use,,False
en-US,Accounting - FASB,Permanent Endowment,,False
en-US,Accounting - FASB,Permanent Investor,,False
en-US,Accounting - FASB,Permanent Land Development Costs,,False
en-US,Accounting - FASB,Permanently Restricted Net Assets,,False
en-US,Accounting - FASB,Permanent Restriction,,False
en-US,Accounting - FASB,Perpetual Trust Held by a Third Party,,False
en-US,Accounting - FASB,Persistency,,False
en-US,Accounting - FASB,Persistency Bonus,,False
en-US,Accounting - FASB,Petition,,False
en-US,Accounting - FASB,Phase,,False
en-US,Accounting - FASB,Phase-In Plan,,False
en-US,Accounting - FASB,Physical Settlement,,False
en-US,Accounting - FASB,PIK Bonds,,False
en-US,Accounting - FASB,Plan,,False
en-US,Accounting - FASB,Plan Administrator,,False
en-US,Accounting - FASB,Plan Amendment,,False
en-US,Accounting - FASB,Plan Assets,,False
en-US,Accounting - FASB,Plan Assets Available for Benefits,,False
en-US,Accounting - FASB,Plan Curtailment,,False
en-US,Accounting - FASB,Plan Demographics,,False
en-US,Accounting - FASB,Planned Amenities,,False
en-US,Accounting - FASB,Planned-Unit Development,PUD,False
en-US,Accounting - FASB,Plan of Demutualization,,False
en-US,Accounting - FASB,Plan of Reorganization,,False
en-US,Accounting - FASB,Plan Participant,,False
en-US,Accounting - FASB,Plan's Benefit Formula,,False
en-US,Accounting - FASB,Plan Suspension,,False
en-US,Accounting - FASB,Plan Termination,,False
en-US,Accounting - FASB,Platform,,False
en-US,Accounting - FASB,Platform-Transfer Right,,False
en-US,Accounting - FASB,Points,,False
en-US,Accounting - FASB,Point-to-Point Design,,False
en-US,Accounting - FASB,Policy Account Balance,,False
en-US,Accounting - FASB,Policy Credits,,False
en-US,Accounting - FASB,Pooled Income Fund,,False
en-US,Accounting - FASB,Pooling Cooperative,,False
en-US,Accounting - FASB,Pools,,False
en-US,Accounting - FASB,Portfolio Segment,,False
en-US,Accounting - FASB,Postcontract Customer Support,,False
en-US,Accounting - FASB,Postpetition Liabilities,,False
en-US,Accounting - FASB,Postretirement Benefit Plan,,False
en-US,Accounting - FASB,Postretirement Benefits,,False
en-US,Accounting - FASB,Postretirement Benefits Other than Pensions,,False
en-US,Accounting - FASB,Postretirement Health Care Benefits,,False
en-US,Accounting - FASB,Potential Common Stock,,False
en-US,Accounting - FASB,Potentially Responsible Party,,False
en-US,Accounting - FASB,Preacquisition Costs,,False
en-US,Accounting - FASB,Preferred Stock,,False
en-US,Accounting - FASB,Preferred Stock Subject to Mandatory Redemption Requirements,,False
en-US,Accounting - FASB,Preferred Stock Whose Redemption is Outside the Control of the Issuer,,False
en-US,Accounting - FASB,Preferred Stocks Which Are Not Redeemable,,False
en-US,Accounting - FASB,Preliminary Project Stage,,False
en-US,Accounting - FASB,Prematurity Period,,False
en-US,Accounting - FASB,Premium,,False
en-US,Accounting - FASB,Premiums Written,,False
en-US,Accounting - FASB,Premium Tax Offsets,,False
en-US,Accounting - FASB,Preoperating Costs,,False
en-US,Accounting - FASB,Prepaid Health Care Plan,,False
en-US,Accounting - FASB,Prepaid Health Care Services,,False
en-US,Accounting - FASB,Prepaid Health Care Services Providers,,False
en-US,Accounting - FASB,Prepaid Interest Rate Swap,,False
en-US,Accounting - FASB,Prepaid Reinsurance Premiums,,False
en-US,Accounting - FASB,Prepayable,,False
en-US,Accounting - FASB,Prepetition Liabilities,,False
en-US,Accounting - FASB,Present Value,,False
en-US,Accounting - FASB,Preset Participation Method,,False
en-US,Accounting - FASB,Price Adjustment Theory,,False
en-US,Accounting - FASB,Primary Beneficiary,,False
en-US,Accounting - FASB,Principal Market,,False
en-US,Accounting - FASB,Principal Owners,,False
en-US,Accounting - FASB,Principal-to-Principal Market,,False
en-US,Accounting - FASB,Prior Service Cost,,False
en-US,Accounting - FASB,Prior Service Costs,,False
en-US,Accounting - FASB,Private Company,,False
en-US,Accounting - FASB,Private Label Credit Cards,,False
en-US,Accounting - FASB,Probabilistic Estimate,,False
en-US,Accounting - FASB,Probable,,False
en-US,Accounting - FASB,Probable Reserves,,False
en-US,Accounting - FASB,Proceeds,,False
en-US,Accounting - FASB,Producer,,False
en-US,Accounting - FASB,Product Design,,False
en-US,Accounting - FASB,Product Enhancement,,False
en-US,Accounting - FASB,Product Financing Arrangement,,False
en-US,Accounting - FASB,Production,,False
en-US,Accounting - FASB,Production Animals,,False
en-US,Accounting - FASB,Production Costs,,False
en-US,Accounting - FASB,Production Phase,,False
en-US,Accounting - FASB,Productive Assets,,False
en-US,Accounting - FASB,Product Maintenance Contracts,,False
en-US,Accounting - FASB,Product Master,,False
en-US,Accounting - FASB,Profit Center,,False
en-US,Accounting - FASB,Preferred Stocks Which Are Redeemable Solely at the Option of the Issuer,,False
en-US,Accounting - FASB,Profit on Sale,,False
en-US,Accounting - FASB,Progeny,,False
en-US,Accounting - FASB,Programmatic Investing,,False
en-US,Accounting - FASB,Program Services,,False
en-US,Accounting - FASB,Project,,False
en-US,Accounting - FASB,Project Costs,,False
en-US,Accounting - FASB,Projected Benefit Obligation,,False
en-US,Accounting - FASB,Promised Amenities,,False
en-US,Accounting - FASB,Promise to Give,,False
en-US,Accounting - FASB,Promissory Estoppel,,False
en-US,Accounting - FASB,Properties,,False
en-US,Accounting - FASB,Property and Casualty Insurance Entity,,False
en-US,Accounting - FASB,Property and Liability Insurance Entity,,False
en-US,Accounting - FASB,Loss on Sale,,False
en-US,Accounting - FASB,Property Improvements,,False
en-US,Accounting - FASB,Proprietary Transactions,,False
en-US,Accounting - FASB,Prospective Rate Setting,,False
en-US,Accounting - FASB,Prospective Reinsurance,,False
en-US,Accounting - FASB,Protection Provisions,,False
en-US,Accounting - FASB,Protective Rights,,False
en-US,Accounting - FASB,Protective Rights,,False
en-US,Accounting - FASB,Proved Area,,False
en-US,Accounting - FASB,Proved Developed Oil and Gas Reserves,,False
en-US,Accounting - FASB,Proved Oil and Gas Reserves,,False
en-US,Accounting - FASB,Proved Properties,,False
en-US,Accounting - FASB,Proved Undeveloped Oil and Gas Reserves,,False
en-US,Accounting - FASB,Proven Reserves,,False
en-US,Accounting - FASB,Public Business Entity,,False
en-US,Accounting - FASB,Public Debt Issuance,,False
en-US,Accounting - FASB,Public Entity,,False
en-US,Accounting - FASB,Publicly Traded Company,,False
en-US,Accounting - FASB,Publicly Traded Entity,Public Entity,False
en-US,Accounting - FASB,Purchased Call Option,,False
en-US,Accounting - FASB,Purchased Financial Assets with Credit Deterioration,,False
en-US,Accounting - FASB,Purchaser's Incremental Borrowing Rate,,False
en-US,Accounting - FASB,Purchasing Cooperative,,False
en-US,Accounting - FASB,Integral Equipment,,False
en-US,Accounting - FASB,Purchasing Power Gain,,False
en-US,Accounting - FASB,Pushdown Accounting,,False
en-US,Accounting - FASB,Put Option,,False
en-US,Accounting - FASB,Qualified Assets,,False
en-US,Accounting - FASB,Quarterly Report,,False
